0.092632999,0.12068118,0.106454306,0.098506762,0.138634926,0.089552911,0.119252687,0.128202277,0.099200418,0.135753622,0.122051196,0.097629471,0.109397994,0.102998399,0.126828618,0.111372178,0.140078772,0.136062756,0.105274782,0.110644033,0.134574359,0.116961268,0.128308681,0.108085052,0.129806622,0.135594539,0.100612808,0.119324352,0.11856,0.14510638,0.114413319,0.110514883,0.115023963,0.093781299,0.108339653,0.119440848,0.076739736,0.162381013,0.114454604,0.091400293,0.111657428,0.116749639,0.129182255,0.121785562,0.096414362,0.105586615,0.100952793,0.134561698,0.106070238,0.095302821,0.118149834,0.08920486,0.097676773,0.138365431,0.063551777,0.098203781,0.111741953,0.138521064,0.130298397,0.119273541,0.09822842,0.1367068,0.116491256,0.127834494,0.097386836,0.110321863,0.119237027,0.09166636,0.100349295,0.095723473,0.117704732,0.125368385,0.122423793,0.11856829,0.093325873,0.126633611,0.110387299,0.091485296,0.103419232,0.122626926,0.125906153,0.105654275,0.129131987,0.132381171,0.138246382,0.074069456,0.119207138,0.127729976,0.108986277,0.119434624,0.1059778,0.169029737,0.154681946,0.136127057,0.142214794,0.134108741,0.132774814,0.134847482,0.11937186,0.112870177
0.136088882,0.121652132,0.103779455,0.070380653,0.125269438,0.100440345,0.127674439,0.159372842,0.173365232,0.091445113,0.111068903,0.07995616,0.108788415,0.078166998,0.119242947,0.124788533,0.119712206,0.165159367,0.13230205,0.090037265,0.131154065,0.083974791,0.119256144,0.144011962,0.123023209,0.123419244,0.105618207,0.131427666,0.109662428,0.132500478,0.087457739,0.090901172,0.124917668,0.099619097,0.116920592,0.135155769,0.073294986,0.177762719,0.134264237,0.085212604,0.066099719,0.105504224,0.108891015,0.105431785,0.129827939,0.112309317,0.114049665,0.133484811,0.122113116,0.103045622,0.099270146,0.109311748,0.080593545,0.146955326,0.052131696,0.096964632,0.128513748,0.117787702,0.161324353,0.119215274,0.131114265,0.181039509,0.088517395,0.106247148,0.129248354,0.095759747,0.120789186,0.133598004,0.106674146,0.121323124,0.151664024,0.118510376,0.118195424,0.078258704,0.174362686,0.109288138,0.09853981,0.111990279,0.097484765,0.095583145,0.080325871,0.100720966,0.151266381,0.138473313,0.117365879,0.082504372,0.118231883,0.126412635,0.091561224,0.152033206,0.124908038,0.108028803,0.1173621,0.11461475,0.132069596,0.172688862,0.10036779,0.110645343,0.147461473,0.088348851
0.105863108,0.15156721,0.084515259,0.069640394,0.134098318,0.076192152,0.102885162,0.168432205,0.119798805,0.097541411,0.104914752,0.085502961,0.104015204,0.079853294,0.164654601,0.099983064,0.12227271,0.132810496,0.148506865,0.075059432,0.125924882,0.08826435,0.11463553,0.116907771,0.154379515,0.112141071,0.109583255,0.150533912,0.138025778,0.13294293,0.104276144,0.089499672,0.113779662,0.096618359,0.098927775,0.142826694,0.090423666,0.162801535,0.173797211,0.080249601,0.07104624,0.085259768,0.128343623,0.119795396,0.163985438,0.141275849,0.10323145,0.152201944,0.106118033,0.1348265,0.133255816,0.12608825,0.088686671,0.118270988,0.078867865,0.14625357,0.165635809,0.090801953,0.139184414,0.124421515,0.134223493,0.158398626,0.113078893,0.098067607,0.173273002,0.13588006,0.148035407,0.133528087,0.117370008,0.123335772,0.140045785,0.097094623,0.111780925,0.075644644,0.150104907,0.112749124,0.097825827,0.130859976,0.155919596,0.096585666,0.110416484,0.075535374,0.147197363,0.11679312,0.098051278,0.084505962,0.110925735,0.114224221,0.12379973,0.103907273,0.086068912,0.155805891,0.096562959,0.10052997,0.157992345,0.145947469,0.095229055,0.101354495,0.164703986,0.075432064
0.123045965,0.112701735,0.063578907,0.100360183,0.156043778,0.097199842,0.099542481,0.166679572,0.143030253,0.09825964,0.080640565,0.095694215,0.11472892,0.070295032,0.16468173,0.096749406,0.127908744,0.119587607,0.161605747,0.071597713,0.124252149,0.112467673,0.138419312,0.154816194,0.191433523,0.102241674,0.101688203,0.186520271,0.121185517,0.119309406,0.107725144,0.091902127,0.081460851,0.129796848,0.128742106,0.152835543,0.094599579,0.118986648,0.150118115,0.075307513,0.093186365,0.095234982,0.11344584,0.080540839,0.101379048,0.133761517,0.133801562,0.144801085,0.108849501,0.13988438,0.162220393,0.095181147,0.091891053,0.102264058,0.079037925,0.074882555,0.145132889,0.115884227,0.138306255,0.101979736,0.195004793,0.133400819,0.132186718,0.103432642,0.146703191,0.112988993,0.132508197,0.08753476,0.129518975,0.100179168,0.106393884,0.098472816,0.085186162,0.099082342,0.121258934,0.135805729,0.103057153,0.100192993,0.144681381,0.127362901,0.11509217,0.090608754,0.155926187,0.132326936,0.116941118,0.07774295,0.085132184,0.081959968,0.100262628,0.0998322,0.097122389,0.103068661,0.095201779,0.093547983,0.124091246,0.170935948,0.097309412,0.107000334,0.134115574,0.074382077
0.101008295,0.080553343,0.081579773,0.103218946,0.124622896,0.072440965,0.098973609,0.141586703,0.13449705,0.07599391,0.080000178,0.138175495,0.120769355,0.092619631,0.141578911,0.077424702,0.118868204,0.139025522,0.11643004,0.081474695,0.108543068,0.093389368,0.111413738,0.130467842,0.131483491,0.102085752,0.103311588,0.13394128,0.117490008,0.095036349,0.143578809,0.091807636,0.122283746,0.189393999,0.187225485,0.173712432,0.081333168,0.112146455,0.145839004,0.097563765,0.106581869,0.092539779,0.104034426,0.116035825,0.119118224,0.127653112,0.121965867,0.160227657,0.086691013,0.118485191,0.124373446,0.087482574,0.074648175,0.083305357,0.104762996,0.102227459,0.16668431,0.124520018,0.123988829,0.112455289,0.151431447,0.12107678,0.106882804,0.103902338,0.119880636,0.12975851,0.117755361,0.106191538,0.130887625,0.085940369,0.120518002,0.119047846,0.103880689,0.106085471,0.116941992,0.134402164,0.105291633,0.099487809,0.089035046,0.111553712,0.102359376,0.115349584,0.12336536,0.137031345,0.13836407,0.076831575,0.091142758,0.102229675,0.127299484,0.090084825,0.103854451,0.140948032,0.092614573,0.085150524,0.115336944,0.115905997,0.129647473,0.082672259,0.122006785,0.142473822
0.131852699,0.081295158,0.085901899,0.096867528,0.115481312,0.143709228,0.097580847,0.159896919,0.115420353,0.071569375,0.074793489,0.13230588,0.108316425,0.103001944,0.103742977,0.09620685,0.097913422,0.112854199,0.091828164,0.118633515,0.086294575,0.117468507,0.140799714,0.146609206,0.164033813,0.119115994,0.122833654,0.1541873,0.152729432,0.119067004,0.162188503,0.122916428,0.09702986,0.153667479,0.217948001,0.149873847,0.179840731,0.142104088,0.120354866,0.076283039,0.087339814,0.107241067,0.099559568,0.09700788,0.113381281,0.134355198,0.11469264,0.16618796,0.108473168,0.104235678,0.154052044,0.076540052,0.091265453,0.095335768,0.112588887,0.091937038,0.148698988,0.145721782,0.143495641,0.11255205,0.161849522,0.145077558,0.091019831,0.099505653,0.092719133,0.123761992,0.106284016,0.117111291,0.168563306,0.083795698,0.124356694,0.144945385,0.16333326,0.089454376,0.107137631,0.109880089,0.105666095,0.13935843,0.156942805,0.136750992,0.117142167,0.122615592,0.088109043,0.147106536,0.152075264,0.058933851,0.105992382,0.106633696,0.146818138,0.082963138,0.132002087,0.125361765,0.108629154,0.097086824,0.096760493,0.100654477,0.11818281,0.091581732,0.097643617,0.167670728
0.108758877,0.077983726,0.086809587,0.105823314,0.103149896,0.119933323,0.133119468,0.083422924,0.147093454,0.093202771,0.084672081,0.168632884,0.115867963,0.133736931,0.091116419,0.11652027,0.104063229,0.100113039,0.073212219,0.114115676,0.09277447,0.091136539,0.133649218,0.13136779,0.154417417,0.148220168,0.153981328,0.112979474,0.130658396,0.091589841,0.124495098,0.111943051,0.124406623,0.15207922,0.145669994,0.118767243,0.15130795,0.091212666,0.144521583,0.081032845,0.110209851,0.114193037,0.107614367,0.113229068,0.121211937,0.120167131,0.146595091,0.175357237,0.07267014,0.129900953,0.134062383,0.116627557,0.101133088,0.098906963,0.130039977,0.083325639,0.125424989,0.139303773,0.12284958,0.133607753,0.132160166,0.134728275,0.082097872,0.111544189,0.090666586,0.096061019,0.094512371,0.166034849,0.140852499,0.087863201,0.100638928,0.15557159,0.146943706,0.08243588,0.137350803,0.125112916,0.13870065,0.123147855,0.168793391,0.184034884,0.136933432,0.105483451,0.132719293,0.132344977,0.104209914,0.081973104,0.113094483,0.112231864,0.169802724,0.090691066,0.139155632,0.115834617,0.116437297,0.08439884,0.120261864,0.121135492,0.127398459,0.09103101,0.114933498,0.10380497
0.134234449,0.081070853,0.096688165,0.118498484,0.118867547,0.159669813,0.124861701,0.061462187,0.119677841,0.110612978,0.088835503,0.166794201,0.110950702,0.114945085,0.105860964,0.120012959,0.082778102,0.114025202,0.08217862,0.136798321,0.106655224,0.086443883,0.109207216,0.156756562,0.109276383,0.140799403,0.128792195,0.106716069,0.104137014,0.083657298,0.091344286,0.147263353,0.108031975,0.120350697,0.11423288,0.118729114,0.133993433,0.076359678,0.099983934,0.094216405,0.099585865,0.114040258,0.09302511,0.137022305,0.201200875,0.121468865,0.158213895,0.133164865,0.069399772,0.131870155,0.124173363,0.096715255,0.104372146,0.12279904,0.135259163,0.080595484,0.152211088,0.147961964,0.079831336,0.102462817,0.13624133,0.097923732,0.093068588,0.117061251,0.132717351,0.070323978,0.099094856,0.140907007,0.138816378,0.098346736,0.0851957,0.154752171,0.132508904,0.09845345,0.089413922,0.091307144,0.097555144,0.172625916,0.18924282,0.143126003,0.153183886,0.090713161,0.16500902,0.109162136,0.100525026,0.122055261,0.080058272,0.126077397,0.150069468,0.110404183,0.12510722,0.10327205,0.135385053,0.087829919,0.107479681,0.128710824,0.168457,0.117754982,0.117890769,0.089747794
0.060998932,0.088649525,0.130979721,0.154736803,0.102288122,0.171907494,0.135740016,0.072949445,0.123995653,0.094786052,0.095407195,0.144094073,0.098101222,0.158709625,0.153275467,0.149133604,0.075625038,0.125769931,0.089567362,0.188687283,0.127748958,0.085026309,0.12034135,0.129383632,0.146875965,0.130005416,0.095857756,0.121476877,0.093404817,0.072882814,0.095782839,0.173557035,0.08814611,0.112246849,0.127395467,0.099052079,0.118216372,0.086139422,0.104154773,0.12553401,0.101717778,0.116020536,0.092492072,0.106169752,0.14273711,0.123710973,0.112605499,0.119022152,0.094592856,0.127050611,0.130576537,0.114491059,0.114587246,0.149932104,0.194556297,0.095500484,0.123357552,0.122840071,0.087767857,0.106752149,0.138712914,0.097625224,0.082690182,0.11435918,0.128915,0.100343147,0.083921205,0.159386232,0.125342706,0.112484454,0.092354873,0.147842984,0.132222601,0.153908403,0.066590849,0.095526187,0.11566323,0.209313919,0.132522609,0.135413721,0.105938657,0.091787068,0.099825942,0.110842617,0.138599472,0.139743192,0.103733279,0.107889406,0.117237867,0.115527021,0.113593254,0.11671057,0.167237956,0.119601499,0.114162836,0.09127455,0.181377321,0.132459309,0.136934741,0.094640712
0.07036978,0.076778522,0.110971665,0.147479623,0.099044437,0.156290098,0.121592465,0.075641183,0.102404137,0.10777873,0.103685008,0.121558788,0.118906847,0.167778549,0.134326073,0.196178847,0.09166539,0.098179994,0.091246372,0.214401054,0.128107083,0.120662921,0.087471182,0.114814875,0.124211045,0.138697947,0.14255785,0.130709245,0.105153478,0.138113574,0.076014678,0.173228119,0.100804569,0.09174905,0.11689079,0.080804207,0.095427631,0.119951884,0.092347387,0.135821047,0.124452283,0.12173315,0.077259505,0.102776905,0.188540132,0.123746084,0.100506598,0.11650995,0.107386633,0.116568232,0.119702515,0.137703266,0.153753775,0.134680087,0.149186306,0.106991139,0.089063627,0.094611826,0.112756842,0.09270483,0.079135155,0.122261663,0.11336327,0.114365024,0.100705381,0.100251014,0.102565043,0.129700047,0.167482757,0.122272393,0.096527648,0.110657248,0.15757489,0.149041076,0.068869049,0.116243179,0.109278376,0.135550356,0.140690156,0.133060313,0.086431556,0.084887155,0.115475795,0.113318415,0.1619347,0.147553402,0.103628779,0.116465767,0.137334261,0.177916981,0.132404393,0.126343364,0.166072376,0.128709581,0.128494301,0.087648825,0.141115515,0.096419724,0.120911744,0.121623069
